COUNTRY,YEAR,MONTH,PRODUCT,VALUE,yearToDate
Colombia,2022,3,Oil,227.320582,675.471625
Colombia,2022,3,Natural gas,1213.528006,3481.836947
Colombia,2022,3,Combustible renewables,189.342344,568.115397
Colombia,2022,3,Net electricity production,7062.650267,20930.164919
Colombia,2022,3,Total imports,62.755173,74.314334
Colombia,2022,3,Total exports,0.532882,20.794965
Colombia,2022,3,Electricity supplied,7124.872558,20983.684288
Colombia,2022,3,Distribution losses,513.816622,1388.933589
Colombia,2022,3,Final consumption,6611.055936,19594.750699
Colombia,2022,3,Electricity trade,-62.222291,-53.519369
Colombia,2022,3,Renewables,5296.806537,14358.388218
Colombia,2022,3,Non-renewables,1765.843731,6571.776702
Colombia,2022,3,Others,227.320582,675.471625
Colombia,2022,3,Other renewables aggregated,189.342344,568.115397
Colombia,2022,3,Low carbon,5296.806537,14358.388218
Colombia,2022,3,Fossil fuels,1765.843731,6571.776702
Costa Rica,2022,3,Hydro,591.540665,1787.694136
Costa Rica,2022,3,Wind,202.539653,598.560952
Costa Rica,2022,3,Solar,7.628005,22.299575
Costa Rica,2022,3,Geothermal,150.474995,405.828159
Costa Rica,2022,3,Total combustible fuels,18.844588,52.05975
Costa Rica,2022,3,Oil,1.257161,1.79343
Costa Rica,2022,3,Combustible renewables,17.587427,50.26632
Costa Rica,2022,3,Net electricity production,971.027907,2866.442574
Costa Rica,2022,3,Total imports,11.279071,11.30359
Costa Rica,2022,3,Total exports,5.040392,44.243252
Costa Rica,2022,3,Electricity supplied,977.266586,2833.502912
Costa Rica,2022,3,Distribution losses,155.795123,299.459993
Costa Rica,2022,3,Final consumption,821.471464,2534.042921
Costa Rica,2022,3,Electricity trade,-6.238679,32.939662
Costa Rica,2022,3,Renewables,969.770745,2864.649142
Costa Rica,2022,3,Non-renewables,1.257161,1.79343
Costa Rica,2022,3,Others,1.257161,1.79343
Costa Rica,2022,3,Other renewables aggregated,168.062422,456.094479
Costa Rica,2022,3,Low carbon,969.770745,2864.649142
Costa Rica,2022,3,Fossil fuels,1.257161,1.79343
Mexico,2022,3,Hydro,2071.900605,5354.466019
Mexico,2022,3,Wind,2080.959065,5613.143945
Mexico,2022,3,Solar,1969.091562,4764.282566
Mexico,2022,3,Geothermal,411.828646,1165.475124
Mexico,2022,3,Nuclear,976.281581,2917.681841
Mexico,2022,3,Total combustible fuels,17734.098828,50758.936629
Mexico,2022,3,Coal,2187.587911,6026.499336
Mexico,2022,3,Oil,1788.282941,5144.73899
Mexico,2022,3,Natural gas,13506.368618,38856.681813
Mexico,2022,3,Combustible renewables,249.68436,724.759206
Mexico,2022,3,Other combustible non-renewables,2.174997,6.257283
Mexico,2022,3,Not specified,1232.416667,3697.250001
Mexico,2022,3,Net electricity production,26476.576953,74271.236124
Mexico,2022,3,Total imports,242.523223,507.53748
Mexico,2022,3,Total exports,290.025298,750.997071
Mexico,2022,3,Electricity supplied,26429.074878,74027.776533
Mexico,2022,3,Distribution losses,3285.138071,9205.554541
Mexico,2022,3,Final consumption,23143.936808,64822.221993
Mexico,2022,3,Electricity trade,47.502075,243.459591
Mexico,2022,3,Renewables,6783.464238,17622.12686
Mexico,2022,3,Non-renewables,19693.112715,56649.109264
Mexico,2022,3,Others,3022.874605,8848.246274
Mexico,2022,3,Other renewables aggregated,661.513006,1890.23433
Mexico,2022,3,Low carbon,8992.162486,24237.058702
Mexico,2022,3,Fossil fuels,18716.831134,53731.427423
United States,2022,3,Hydro,26298.0822,77306.871501
United States,2022,3,Wind,43059.646174,119105.879961
United States,2022,3,Solar,15210.31277,37246.738397
United States,2022,3,Geothermal,1282.808283,3942.024569
United States,2022,3,Nuclear,63157.167929,195603.21638
United States,2022,3,Total combustible fuels,181634.883522,613153.461989
United States,2022,3,Coal,63847.022477,229192.187052
United States,2022,3,Oil,2530.969674,11273.934318
United States,2022,3,Natural gas,110001.156697,356958.360358
United States,2022,3,Combustible renewables,4529.83589,13549.551888
United States,2022,3,Other combustible non-renewables,725.898785,2179.428376
United States,2022,3,Not specified,402.69107,1160.454788
United States,2022,3,Net electricity production,331045.591949,1047518.647587
United States,2022,3,Total imports,4871.224216,15462.885936
United States,2022,3,Total exports,1835.410154,4611.573577
United States,2022,3,Electricity supplied,334081.406011,1058369.959946
United States,2022,3,Used for pumped storage,1882.858852,5788.610746
United States,2022,3,Distribution losses,12551.545237,49667.308393
United States,2022,3,Final consumption,319647.001922,1002914.040806
United States,2022,3,Electricity trade,-3035.814062,-10851.312359
United States,2022,3,Renewables,90380.685317,251151.066316
United States,2022,3,Non-renewables,240664.906632,796367.581272
United States,2022,3,Others,3659.559529,14613.817482
United States,2022,3,Other renewables aggregated,5812.644173,17491.576457
United States,2022,3,Low carbon,153940.544316,447914.737484
United States,2022,3,Fossil fuels,177507.738703,600764.364892
Argentina,2022,4,Hydro,2009.569569,6971.335752
Argentina,2022,4,Wind,1205.520435,4684.518685
Argentina,2022,4,Solar,228.10851,989.321692
Argentina,2022,4,Nuclear,661.377244,3297.032827
Argentina,2022,4,Total combustible fuels,6223.326115,30608.092019
Argentina,2022,4,Coal,260.290474,988.664232
Argentina,2022,4,Oil,701.099085,4507.028762
Argentina,2022,4,Natural gas,5094.26656,24444.592513
Argentina,2022,4,Combustible renewables,167.669996,667.806513
Argentina,2022,4,Net electricity production,10327.901873,46550.300973
Argentina,2022,4,Electricity supplied,10327.901873,46550.300973
Argentina,2022,4,Renewables,3610.86851,13312.982642
Argentina,2022,4,Non-renewables,6717.033363,33237.318334
Argentina,2022,4,Others,701.099085,4507.028762
Argentina,2022,4,Other renewables aggregated,167.669996,667.806513
Argentina,2022,4,Low carbon,4272.245754,16610.015469
Argentina,2022,4,Fossil fuels,6055.656119,29940.285507
Brazil,2022,4,Hydro,38108.294185,156318.250778
Brazil,2022,4,Wind,5081.735172,19610.141562
Brazil,2022,4,Solar,2118.913003,8217.794493
Brazil,2022,4,Nuclear,1345.914881,5297.601104
Brazil,2022,4,Total combustible fuels,6195.775844,35573.593566
Brazil,2022,4,Coal,478.522321,3959.103659
Brazil,2022,4,Oil,515.434288,5284.206721
Brazil,2022,4,Natural gas,1869.193087,18552.442395
Brazil,2022,4,Combustible renewables,3192.69336,7218.109644
Brazil,2022,4,Other combustible non-renewables,139.932787,559.731148
Brazil,2022,4,Net electricity production,52850.633084,225017.381504
Brazil,2022,4,Electricity supplied,52850.633084,225017.381504
Brazil,2022,4,Renewables,48501.63572,191364.296477
Brazil,2022,4,Non-renewables,4348.997364,33653.085027
Brazil,2022,4,Others,655.367075,5843.937869
Brazil,2022,4,Other renewables aggregated,3192.69336,7218.109644
Brazil,2022,4,Low carbon,49847.550601,196661.897581
Brazil,2022,4,Fossil fuels,3003.082483,28355.483923
Canada,2022,4,Hydro,31235.414773,142073.622563
Canada,2022,4,Wind,3217.573102,13954.36707
Canada,2022,4,Solar,515.005299,1347.587315
Canada,2022,4,Nuclear,6681.503782,28833.856745
Canada,2022,4,Total combustible fuels,8081.204628,39252.358664
Canada,2022,4,Coal,1720.070239,8354.795733
Canada,2022,4,Oil,351.66725,1708.132593
Canada,2022,4,Natural gas,5407.301679,26264.567559
Canada,2022,4,Combustible renewables,593.647342,2883.488223
Canada,2022,4,Other combustible non-renewables,8.518119,41.374555
Canada,2022,4,Not specified,34.916667,139.666668
Canada,2022,4,Net electricity production,49765.618252,225601.459024
Canada,2022,4,Total imports,998.776622,5760.850836
Canada,2022,4,Total exports,4594.537476,18623.181449
Canada,2022,4,Electricity supplied,46169.857398,212739.128411
Canada,2022,4,Used for pumped storage,16.65728,75.765286
Canada,2022,4,Distribution losses,2523.750556,11628.72472
Canada,2022,4,Final consumption,43629.449562,201034.638404
Canada,2022,4,Electricity trade,3595.760854,12862.330613
Canada,2022,4,Renewables,35561.640516,160259.065171
Canada,2022,4,Non-renewables,14203.977736,65342.393853
Canada,2022,4,Others,395.102036,1889.173816
Canada,2022,4,Other renewables aggregated,593.647342,2883.488223
Canada,2022,4,Low carbon,42278.060965,189232.588584
Canada,2022,4,Fossil fuels,7522.473954,36508.537108
Chile,2022,4,Hydro,962.502397,4935.503079
Chile,2022,4,Wind,682.445372,2957.931523
Chile,2022,4,Solar,1157.353511,5327.674008
Chile,2022,4,Geothermal,39.515954,171.867577
Chile,2022,4,Total combustible fuels,4470.694492,16333.050304
Chile,2022,4,Coal,2057.331775,8143.605799
Chile,2022,4,Oil,460.8863,1198.044125
Chile,2022,4,Natural gas,1536.223745,5385.068973
Chile,2022,4,Combustible renewables,416.252672,1606.331407
Chile,2022,4,Net electricity production,7312.511726,29726.026491
Chile,2022,4,Electricity supplied,7312.511726,29726.026491
Chile,2022,4,Distribution losses,368.32164,1513.892476
Chile,2022,4,Final consumption,6944.190085,28212.134013
Chile,2022,4,Renewables,3258.069906,14999.307594
Chile,2022,4,Non-renewables,4054.44182,14726.718897
Chile,2022,4,Others,460.8863,1198.044125
Chile,2022,4,Other renewables aggregated,455.768626,1778.198984
Chile,2022,4,Low carbon,3258.069906,14999.307594
Chile,2022,4,Fossil fuels,4054.44182,14726.718897
Colombia,2022,4,Hydro,4968.922116,18643.262684
Colombia,2022,4,Wind,6.798314,31.144784
Colombia,2022,4,Solar,28.229529,119.815312
Colombia,2022,4,Total combustible fuels,1836.800337,8976.692436
Colombia,2022,4,Coal,281.025862,2695.493992
Colombia,2022,4,Oil,229.982397,905.454022
Colombia,2022,4,Natural gas,1136.429675,4618.266622
Colombia,2022,4,Combustible renewables,189.362402,757.477799
Colombia,2022,4,Net electricity production,6840.750297,27770.915216
Colombia,2022,4,Total imports,31.278369,105.592703
Colombia,2022,4,Total exports,3.691019,24.485984
Colombia,2022,4,Electricity supplied,6868.337647,27852.021935
Colombia,2022,4,Distribution losses,560.774648,1949.708237
Colombia,2022,4,Final consumption,6307.562999,25902.313698
Colombia,2022,4,Electricity trade,-27.58735,-81.106719
Colombia,2022,4,Renewables,5193.312361,19551.700579
Colombia,2022,4,Non-renewables,1647.437934,8219.214636
Colombia,2022,4,Others,229.982397,905.454022
Colombia,2022,4,Other renewables aggregated,189.362402,757.477799
Colombia,2022,4,Low carbon,5193.312361,19551.700579
Colombia,2022,4,Fossil fuels,1647.437934,8219.214636
Costa Rica,2022,4,Hydro,693.669707,2481.363843
Costa Rica,2022,4,Wind,136.546722,735.107674
Costa Rica,2022,4,Solar,7.339711,29.639286
Costa Rica,2022,4,Geothermal,143.187696,549.015855
Costa Rica,2022,4,Total combustible fuels,3.643638,55.703388
Costa Rica,2022,4,Oil,0.11864,1.91207
Costa Rica,2022,4,Combustible renewables,3.524998,53.791318
Costa Rica,2022,4,Net electricity production,984.387474,3850.830048
Costa Rica,2022,4,Total imports,18.638802,29.942392
Costa Rica,2022,4,Total exports,29.522182,73.765434
Costa Rica,2022,4,Electricity supplied,973.504094,3807.007006
Costa Rica,2022,4,Distribution losses,69.800176,369.260169
Costa Rica,2022,4,Final consumption,903.703918,3437.746839
Costa Rica,2022,4,Electricity trade,10.88338,43.823042
Costa Rica,2022,4,Renewables,984.268834,3848.917976
Costa Rica,2022,4,Non-renewables,0.11864,1.91207
Costa Rica,2022,4,Others,0.11864,1.91207
Costa Rica,2022,4,Other renewables aggregated,146.712694,602.807173
Costa Rica,2022,4,Low carbon,984.268834,3848.917976
Costa Rica,2022,4,Fossil fuels,0.11864,1.91207
Mexico,2022,4,Hydro,2538.981384,7893.447403
Mexico,2022,4,Wind,1634.933433,7248.077378
Mexico,2022,4,Solar,1933.429449,6697.712015
Mexico,2022,4,Geothermal,400.470949,1565.946073
Mexico,2022,4,Nuclear,524.687539,3442.36938
Mexico,2022,4,Total combustible fuels,19041.681402,69800.618031
Mexico,2022,4,Coal,2137.096245,8163.595581
Mexico,2022,4,Oil,1951.555744,7096.294734
Mexico,2022,4,Natural gas,14739.519481,53596.201294
Mexico,2022,4,Combustible renewables,211.136354,935.89556
Mexico,2022,4,Other combustible non-renewables,2.373578,8.630861
Mexico,2022,4,Not specified,1232.416667,4929.666668
Mexico,2022,4,Net electricity production,27306.600822,101577.836946
Mexico,2022,4,Total imports,263.49252,771.03
Mexico,2022,4,Total exports,255.362217,1006.359288
Mexico,2022,4,Electricity supplied,27314.731125,101342.507658
Mexico,2022,4,Distribution losses,3393.878772,12599.433313
Mexico,2022,4,Final consumption,23920.852353,88743.074346
Mexico,2022,4,Electricity trade,-8.130303,235.329288
Mexico,2022,4,Renewables,6718.951569,24341.078429
Mexico,2022,4,Non-renewables,20587.649254,77236.758518
Mexico,2022,4,Others,3186.345989,12034.592263
Mexico,2022,4,Other renewables aggregated,611.607303,2501.841633
Mexico,2022,4,Low carbon,8476.055775,32713.114477
Mexico,2022,4,Fossil fuels,20062.961715,73794.389138
United States,2022,4,Hydro,20321.975688,97628.847189
United States,2022,4,Wind,46032.613342,165138.493303
United States,2022,4,Solar,17236.778266,54483.516663
United States,2022,4,Geothermal,1234.177832,5176.202401
United States,2022,4,Nuclear,55292.575213,250895.791593
United States,2022,4,Total combustible fuels,169100.280573,782253.742562
United States,2022,4,Coal,57964.21942,287156.406472
United States,2022,4,Oil,2315.427305,13589.361623
United States,2022,4,Natural gas,103957.247658,460915.608016
United States,2022,4,Combustible renewables,4152.646388,17702.198276
United States,2022,4,Other combustible non-renewables,710.739802,2890.168178
United States,2022,4,Not specified,358.124567,1518.579355
United States,2022,4,Net electricity production,309576.525481,1357095.173068
United States,2022,4,Total imports,3306.055602,18768.941538
United States,2022,4,Total exports,1396.261051,6007.834628
United States,2022,4,Electricity supplied,311486.320032,1369856.279978
United States,2022,4,Used for pumped storage,1480.030046,7268.640792
United States,2022,4,Distribution losses,13669.377248,63336.685641
United States,2022,4,Final consumption,296336.912738,1299250.953544
United States,2022,4,Electricity trade,-1909.794551,-12761.10691
United States,2022,4,Renewables,88978.191516,340129.257832
United States,2022,4,Non-renewables,220598.333965,1016965.915237
United States,2022,4,Others,3384.291674,17998.109156
United States,2022,4,Other renewables aggregated,5386.82422,22878.400677
United States,2022,4,Low carbon,144628.891296,592543.62878
United States,2022,4,Fossil fuels,165305.758752,766070.123644
Argentina,2022,5,Hydro,2059.995237,9031.330989
Argentina,2022,5,Wind,1125.036245,5809.55493
Argentina,2022,5,Solar,186.905001,1176.226693
Argentina,2022,5,Nuclear,632.686576,3929.719403
Argentina,2022,5,Total combustible fuels,7501.537228,38109.629247
Argentina,2022,5,Coal,220.455449,1209.119681
Argentina,2022,5,Oil,1422.047208,5929.07597
Argentina,2022,5,Natural gas,5684.786384,30129.378897
Argentina,2022,5,Combustible renewables,174.248187,842.0547
Argentina,2022,5,Net electricity production,11506.160287,58056.46126
Argentina,2022,5,Electricity supplied,11506.160287,58056.46126
Argentina,2022,5,Renewables,3546.18467,16859.167312
Argentina,2022,5,Non-renewables,7959.975617,41197.293951
Argentina,2022,5,Others,1422.047208,5929.07597
Argentina,2022,5,Other renewables aggregated,174.248187,842.0547
Argentina,2022,5,Low carbon,4178.871246,20788.886715
Argentina,2022,5,Fossil fuels,7327.289041,37267.574548
Brazil,2022,5,Hydro,35854.405546,192172.656324
Brazil,2022,5,Wind,5910.367469,25520.509031
Brazil,2022,5,Solar,2051.798111,10269.592604
Brazil,2022,5,Nuclear,1347.968146,6645.56925
Brazil,2022,5,Total combustible fuels,9289.659256,44863.252822
Brazil,2022,5,Coal,961.475404,4920.579063
Brazil,2022,5,Oil,461.493491,5745.700212
Brazil,2022,5,Natural gas,1779.938688,20332.381083
Brazil,2022,5,Combustible renewables,5946.818887,13164.928531
Brazil,2022,5,Other combustible non-renewables,139.932787,699.663935
Brazil,2022,5,Net electricity production,54454.198529,279471.580033
Brazil,2022,5,Electricity supplied,54454.198529,279471.580033
Brazil,2022,5,Renewables,49763.390013,241127.68649
Brazil,2022,5,Non-renewables,4690.808516,38343.893543
Brazil,2022,5,Others,601.426278,6445.364147
Brazil,2022,5,Other renewables aggregated,5946.818887,13164.928531
Brazil,2022,5,Low carbon,51111.358159,247773.25574
Brazil,2022,5,Fossil fuels,3342.84037,31698.324293
Canada,2022,5,Hydro,29844.156532,171917.779095
Canada,2022,5,Wind,2772.791663,16727.158733
Canada,2022,5,Solar,621.568929,1969.156244
Canada,2022,5,Nuclear,5879.262928,34713.119673
Canada,2022,5,Total combustible fuels,8312.393015,47564.751679
Canada,2022,5,Coal,1769.278282,10124.074015
Canada,2022,5,Oil,361.727802,2069.860395
Canada,2022,5,Natural gas,5561.994626,31826.562185
Canada,2022,5,Combustible renewables,610.630499,3494.118722
Canada,2022,5,Other combustible non-renewables,8.761806,50.136361
Canada,2022,5,Not specified,34.916667,174.583335
Canada,2022,5,Net electricity production,47465.089736,273066.54876
Canada,2022,5,Total imports,1197.182278,6958.033114
Canada,2022,5,Total exports,5172.121976,23795.303425
Canada,2022,5,Electricity supplied,43490.150038,256229.278449
Canada,2022,5,Used for pumped storage,15.915348,91.680634
Canada,2022,5,Distribution losses,2377.251351,14005.976071
Canada,2022,5,Final consumption,41096.983339,242131.621743
Canada,2022,5,Electricity trade,3974.939698,16837.270311
Canada,2022,5,Renewables,33849.147623,194108.212794
Canada,2022,5,Non-renewables,13615.942111,78958.335964
Canada,2022,5,Others,405.406275,2294.580091
Canada,2022,5,Other renewables aggregated,610.630499,3494.118722
Canada,2022,5,Low carbon,39763.327218,228995.915802
Canada,2022,5,Fossil fuels,7736.679183,44245.216291
Chile,2022,5,Hydro,1230.034381,6165.53746
Chile,2022,5,Wind,769.137249,3727.068772
Chile,2022,5,Solar,1098.567632,6426.24164
Chile,2022,5,Geothermal,46.055784,217.923361
Chile,2022,5,Total combustible fuels,4590.830261,20923.880565
Chile,2022,5,Coal,2300.670423,10444.276222
Chile,2022,5,Oil,355.974462,1554.018587
Chile,2022,5,Natural gas,1537.98845,6923.057423
Chile,2022,5,Combustible renewables,396.196926,2002.528333
Chile,2022,5,Net electricity production,7734.625307,37460.651798
Chile,2022,5,Electricity supplied,7734.625307,37460.651798
Chile,2022,5,Distribution losses,390.917611,1904.810087
Chile,2022,5,Final consumption,7343.707696,35555.841709
Chile,2022,5,Renewables,3539.991972,18539.299566
Chile,2022,5,Non-renewables,4194.633335,18921.352232
Chile,2022,5,Others,355.974462,1554.018587
Chile,2022,5,Other renewables aggregated,442.25271,2220.451694
Chile,2022,5,Low carbon,3539.991972,18539.299566
Chile,2022,5,Fossil fuels,4194.633335,18921.352232
Colombia,2022,5,Hydro,5260.035066,23903.29775
Colombia,2022,5,Wind,6.141662,37.286446
Colombia,2022,5,Solar,27.099632,146.914944
Colombia,2022,5,Total combustible fuels,1854.326938,10831.019374
Colombia,2022,5,Coal,253.002169,2948.496161
Colombia,2022,5,Oil,232.997111,1138.451133
Colombia,2022,5,Natural gas,1178.935637,5797.202259
Colombia,2022,5,Combustible renewables,189.392021,946.86982
Colombia,2022,5,Net electricity production,7147.603299,34918.518515
Colombia,2022,5,Total imports,12.523037,118.11574
Colombia,2022,5,Total exports,1.673657,26.159641
Colombia,2022,5,Electricity supplied,7158.452679,35010.474614
Colombia,2022,5,Distribution losses,549.181089,2498.889326
Colombia,2022,5,Final consumption,6609.271589,32511.585287
Colombia,2022,5,Electricity trade,-10.84938,-91.956099
Colombia,2022,5,Renewables,5482.668381,25034.36896
Colombia,2022,5,Non-renewables,1664.934917,9884.149553
Colombia,2022,5,Others,232.997111,1138.451133
Colombia,2022,5,Other renewables aggregated,189.392021,946.86982
Colombia,2022,5,Low carbon,5482.668381,25034.36896
Colombia,2022,5,Fossil fuels,1664.934917,9884.149553
Costa Rica,2022,5,Hydro,929.508163,3410.872006
Costa Rica,2022,5,Wind,55.443774,790.551448
Costa Rica,2022,5,Solar,6.829262,36.468548
Costa Rica,2022,5,Geothermal,140.733421,689.749276
Costa Rica,2022,5,Total combustible fuels,0.969434,56.672822
Costa Rica,2022,5,Oil,0.005576,1.917646
Costa Rica,2022,5,Combustible renewables,0.963858,54.755176
Costa Rica,2022,5,Net electricity production,1133.484054,4984.314102
Costa Rica,2022,5,Total exports,124.078648,197.844082
Costa Rica,2022,5,Electricity supplied,1009.405406,4816.412412
Costa Rica,2022,5,Distribution losses,102.547577,471.807746
Costa Rica,2022,5,Final consumption,906.857829,4344.604668
Costa Rica,2022,5,Electricity trade,124.078648,167.90169
Costa Rica,2022,5,Renewables,1133.478478,4982.396454
Costa Rica,2022,5,Non-renewables,0.005576,1.917646
Costa Rica,2022,5,Others,0.005576,1.917646
Costa Rica,2022,5,Other renewables aggregated,141.697279,744.504452
Costa Rica,2022,5,Low carbon,1133.478478,4982.396454
Costa Rica,2022,5,Fossil fuels,0.005576,1.917646
Mexico,2022,5,Hydro,3489.984231,11383.431634
Mexico,2022,5,Wind,1588.012741,8836.090119
Mexico,2022,5,Solar,2166.811258,8864.523273
Mexico,2022,5,Geothermal,422.74606,1988.692133
Mexico,2022,5,Nuclear,618.143477,4060.512857
Mexico,2022,5,Total combustible fuels,21178.02258,90978.640611
Mexico,2022,5,Coal,2295.141302,10458.736883
Mexico,2022,5,Oil,2190.72299,9287.017724
Mexico,2022,5,Natural gas,16545.878482,70142.079776
Mexico,2022,5,Combustible renewables,143.615342,1079.510902
Mexico,2022,5,Other combustible non-renewables,2.664465,11.295326
Mexico,2022,5,Not specified,1232.416667,6162.083335
Mexico,2022,5,Net electricity production,30696.137015,132273.973961
Mexico,2022,5,Total imports,406.894859,1177.924859
Mexico,2022,5,Total exports,366.756589,1373.115877
Mexico,2022,5,Electricity supplied,30736.275285,132078.782943
Mexico,2022,5,Distribution losses,3817.369718,16416.803031
Mexico,2022,5,Final consumption,26918.905567,115661.979913
Mexico,2022,5,Electricity trade,-40.13827,195.191018
Mexico,2022,5,Renewables,7811.169632,32152.248061
Mexico,2022,5,Non-renewables,22884.967383,100121.725901
Mexico,2022,5,Others,3425.804122,15460.396385
Mexico,2022,5,Other renewables aggregated,566.361402,3068.203035
Mexico,2022,5,Low carbon,9661.729776,42374.844253
Mexico,2022,5,Fossil fuels,22266.823906,96061.213044
United States,2022,5,Hydro,24556.795538,122185.642727
United States,2022,5,Wind,41726.087493,206864.580796
United States,2022,5,Solar,19363.396559,73846.913222
United States,2022,5,Geothermal,1292.254273,6468.456674
United States,2022,5,Nuclear,63385.103931,314280.895524
United States,2022,5,Total combustible fuels,199307.372914,981561.115476
United States,2022,5,Coal,65627.81055,352784.217022
United States,2022,5,Oil,2865.171578,16454.533201
United States,2022,5,Natural gas,125504.099374,586419.70739
United States,2022,5,Combustible renewables,4574.035451,22276.233727
United States,2022,5,Other combustible non-renewables,736.255961,3626.424139
United States,2022,5,Not specified,367.725328,1886.304683
United States,2022,5,Net electricity production,349998.736036,1707093.909104
United States,2022,5,Total imports,4991.942071,23760.883609
United States,2022,5,Total exports,1383.971646,7391.806274
United States,2022,5,Electricity supplied,353606.706461,1723462.986439
United States,2022,5,Used for pumped storage,2340.907827,9609.548619
United States,2022,5,Distribution losses,23397.714741,86734.400382
United States,2022,5,Final consumption,327868.083893,1627119.037437
United States,2022,5,Electricity trade,-3607.970425,-16369.077335
United States,2022,5,Renewables,91512.569314,431641.827146
United States,2022,5,Non-renewables,258486.166722,1275452.081959
United States,2022,5,Others,3969.152867,21967.262023
United States,2022,5,Other renewables aggregated,5866.289724,28744.690401
United States,2022,5,Low carbon,155265.398573,747809.027353
United States,2022,5,Fossil fuels,195101.062791,961171.186435
Argentina,2022,6,Hydro,2783.303209,11814.634198
Argentina,2022,6,Wind,1083.114475,6892.669405
Argentina,2022,6,Solar,157.654537,1333.88123
Argentina,2022,6,Nuclear,682.536185,4612.255588
Argentina,2022,6,Total combustible fuels,8195.667368,46305.296615
Argentina,2022,6,Coal,340.211671,1549.331352
Argentina,2022,6,Oil,2028.911356,7957.987326
Argentina,2022,6,Natural gas,5643.391057,35772.769954
Argentina,2022,6,Combustible renewables,183.153285,1025.207985
Argentina,2022,6,Net electricity production,12902.275774,70958.737034
Argentina,2022,6,Electricity supplied,12902.275774,70958.737034
Argentina,2022,6,Renewables,4207.225506,21066.392818
Argentina,2022,6,Non-renewables,8695.050269,49892.34422
Argentina,2022,6,Others,2028.911356,7957.987326
Argentina,2022,6,Other renewables aggregated,183.153285,1025.207985
Argentina,2022,6,Low carbon,4889.761691,25678.648406
Argentina,2022,6,Fossil fuels,8012.514084,45280.088632
Brazil,2022,6,Hydro,33546.754426,225719.41075
Brazil,2022,6,Wind,5992.823509,31513.33254
Brazil,2022,6,Solar,2047.00419,12316.596794
Brazil,2022,6,Nuclear,701.189827,7346.759077
Brazil,2022,6,Total combustible fuels,11021.616735,55884.869557
Brazil,2022,6,Coal,1322.582525,6243.161588
Brazil,2022,6,Oil,545.401398,6291.10161
Brazil,2022,6,Natural gas,2777.184954,23109.566037
Brazil,2022,6,Combustible renewables,6236.515071,19401.443602
Brazil,2022,6,Other combustible non-renewables,139.932787,839.596722
Brazil,2022,6,Net electricity production,53309.388689,332780.968722
Brazil,2022,6,Electricity supplied,53309.388689,332780.968722
Brazil,2022,6,Renewables,47823.097196,288950.783686
Brazil,2022,6,Non-renewables,5486.291491,43830.185034
Brazil,2022,6,Others,685.334185,7130.698332
Brazil,2022,6,Other renewables aggregated,6236.515071,19401.443602
Brazil,2022,6,Low carbon,48524.287023,296297.542763
Brazil,2022,6,Fossil fuels,4785.101664,36483.425957
Canada,2022,6,Hydro,29560.699798,201478.478893
Canada,2022,6,Wind,2406.054805,19133.213538
Canada,2022,6,Solar,636.111668,2605.267912
Canada,2022,6,Nuclear,6859.57275,41572.692423
Canada,2022,6,Total combustible fuels,7810.660348,55375.412027
Canada,2022,6,Coal,1662.485363,11786.559378
Canada,2022,6,Oil,339.894059,2409.754454
Canada,2022,6,Natural gas,5226.274888,37052.837073
Canada,2022,6,Combustible renewables,573.77309,4067.891812
Canada,2022,6,Other combustible non-renewables,8.232947,58.369308
Canada,2022,6,Not specified,34.916667,209.500002
Canada,2022,6,Net electricity production,47308.016035,320374.564795
Canada,2022,6,Total imports,1187.633059,8145.666173
Canada,2022,6,Total exports,6446.463809,30241.767234
Canada,2022,6,Electricity supplied,42049.185285,298278.463734
Canada,2022,6,Used for pumped storage,15.764185,107.444819
Canada,2022,6,Distribution losses,2298.48186,16304.457931
Canada,2022,6,Final consumption,39734.939239,281866.560982
Canada,2022,6,Electricity trade,5258.83075,22096.101061
Canada,2022,6,Renewables,33176.639361,227284.852155
Canada,2022,6,Non-renewables,14131.376674,93089.712638
Canada,2022,6,Others,383.043673,2677.623764
Canada,2022,6,Other renewables aggregated,573.77309,4067.891812
Canada,2022,6,Low carbon,40071.128778,269067.04458
Canada,2022,6,Fossil fuels,7271.803924,51517.020215
Chile,2022,6,Hydro,1483.85346,7649.39092
Chile,2022,6,Wind,629.915519,4356.984291
Chile,2022,6,Solar,901.198267,7327.439907
Chile,2022,6,Geothermal,18.314197,236.237558
Chile,2022,6,Total combustible fuels,4678.933054,25602.813619
Chile,2022,6,Coal,2164.579252,12608.855474
Chile,2022,6,Oil,551.131123,2105.14971
Chile,2022,6,Natural gas,1571.989009,8495.046432
Chile,2022,6,Combustible renewables,391.23367,2393.762003
Chile,2022,6,Net electricity production,7712.214498,45172.866296
Chile,2022,6,Electricity supplied,7712.214498,45172.866296
Chile,2022,6,Distribution losses,388.003903,2292.81399
Chile,2022,6,Final consumption,7324.210595,42880.052304
Chile,2022,6,Renewables,3424.515113,21963.814679
Chile,2022,6,Non-renewables,4287.699384,23209.051616
Chile,2022,6,Others,551.131123,2105.14971
Chile,2022,6,Other renewables aggregated,409.547867,2629.999561
Chile,2022,6,Low carbon,3424.515113,21963.814679
Chile,2022,6,Fossil fuels,4287.699384,23209.051616
Colombia,2022,6,Hydro,4960.177265,28863.475015
Colombia,2022,6,Wind,7.237269,44.523715
